entity,classes
Cherwell_Valley_Line,"{'http://www.wikidata.org/entity/Q728937', 'http://dbpedia.org/ontology/RailwayLine'}"
Chesham_branch,"{'http://www.wikidata.org/entity/Q728937', 'http://dbpedia.org/ontology/RailwayLine'}"
Chessgame,"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416'}"
Chester_Carlson,"{'http://dbpedia.org/ontology/Scientist', 'http://www.wikidata.org/entity/Q901'}"
Chester_Conklin,"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
"Chester_County,_Pennsylvania","{'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/AdministrativeRegion'}"
Chet_Atkins_Picks_on_the_Beatles,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Chet_Atkins_in_Hollywood,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Chet_Culver,"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/OfficeHolder'}"
Chet_Faker,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Chevrolet_210,{''}
Chevrolet_C/K,{'http://dbpedia.org/ontology/Automobile'}
Chevrolet_Celebrity,{'http://dbpedia.org/ontology/Automobile'}
Chevrolet_Corvette,{'http://dbpedia.org/ontology/Automobile'}
Chevrolet_Deluxe,{'http://dbpedia.org/ontology/Automobile'}
Chevrolet_Fleetmaster,{'http://dbpedia.org/ontology/Automobile'}
Chevrolet_Montana,{'http://dbpedia.org/ontology/Automobile'}
Chevrolet_Series_AC_International,{'http://dbpedia.org/ontology/Automobile'}
Chevrolet_Vega,{'http://dbpedia.org/ontology/Automobile'}
Chevron_Corporation,"{'http://www.wikidata.org/entity/Q4830453', 'http://dbpedia.org/ontology/Company'}"
"Chevroux,_Switzerland","{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
Chhabildas_Mehta,"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/OfficeHolder'}"
Chhapra,"{'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://www.wikidata.org/entity/Q515', 'http://dbpedia.org/ontology/Location'}"
Chi_McBride,"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Chiang_Peng-chien,"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/OfficeHolder'}"
Chiang_Rai_Witthayakhom_School,"{'http://www.wikidata.org/entity/Q3914', 'http://schema.org/School', 'http://dbpedia.org/ontology/School'}"
Chiara_Civello,{'http://dbpedia.org/ontology/MusicalArtist'}
Chicago:_Music_from_the_Miramax_Motion_Picture,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Chicago_(band),"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Chicago_Concert,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Chicago_Rush,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://schema.org/SportsTeam'}"
Chichester,"{'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://www.wikidata.org/entity/Q515', 'http://dbpedia.org/ontology/Location'}"
Chick_Cancer,"{'http://schema.org/TVEpisode', 'http://dbpedia.org/ontology/Film', 'http://schema.org/Movie', 'http://www.wikidata.org/entity/Q11424', 'http://dbpedia.org/ontology/TelevisionEpisode'}"
Chick_Lang,{''}
Chicken_George_(restaurant_chain),"{'http://www.wikidata.org/entity/Q4830453', 'http://dbpedia.org/ontology/Company'}"
Chickpea,"{'http://www.wikidata.org/entity/Q756', 'http://dbpedia.org/ontology/Plant'}"
Chico_DeBarge,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Chico_and_Rita,"{'http://dbpedia.org/ontology/Film', 'http://schema.org/Movie', 'http://www.wikidata.org/entity/Q11424', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Chief_commercial_officer,"{'http://www.wikidata.org/entity/Q7889', 'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/VideoGame', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Chief_investment_officer,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/PersonFunction', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Child's_Play_3,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
"Childers,_Queensland","{'http://schema.org/AdministrativeArea', 'http://www.wikidata.org/entity/Q3455524', 'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Region', 'http://dbpedia.org/ontology/AdministrativeRegion'}"
Children's_film,"{'http://dbpedia.org/ontology/MusicGenre', 'http://www.wikidata.org/entity/Q188451'}"
Children_of_the_Dust_(miniseries),"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416'}"
Children_of_the_World,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Chilli_Willi_and_the_Red_Hot_Peppers,"{'http://schema.org/Event', 'http://www.wikidata.org/entity/Q1656682', 'http://dbpedia.org/ontology/Band', 'http://dbpedia.org/ontology/Event', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event', 'http://www.wikidata.org/entity/Q215380'}"
Chilliwack_(band),"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band'}"
Chimpanzee_(film),"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Chin_Siu-ho,"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
"China,_IL","{'http://www.wikidata.org/entity/Q5', 'http://dbpedia.org/ontology/TelevisionShow', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person', 'http://www.wikidata.org/entity/Q15416'}"
China_(Tori_Amos_song),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
China_Airlines_Group,{''}
China_Discotica,"{'http://dbpedia.org/ontology/Single', 'http://www.wikidata.org/entity/Q134556'}"
Chinedu_Ede,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chinese_Canadians,"{'http://dbpedia.org/ontology/EthnicGroup', 'http://www.wikidata.org/entity/Q41710'}"
Chinese_Venezuelan,"{'http://dbpedia.org/ontology/EthnicGroup', 'http://www.wikidata.org/entity/Q41710'}"
Chinese_crime_fiction,"{'http://dbpedia.org/ontology/MusicGenre', 'http://www.wikidata.org/entity/Q188451'}"
Chinese_literature,"{'http://www.wikidata.org/entity/Q6256', 'http://schema.org/Country', 'http://dbpedia.org/ontology/Country'}"
Chinese_people_in_Korea,"{'http://dbpedia.org/ontology/EthnicGroup', 'http://www.wikidata.org/entity/Q41710'}"
Ching_Siu-tung,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Chingford,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
Chinna_Papa_Periya_Papa,"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416'}"
Chinon,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
Chiodos,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Chiojdul_River_(Bâsca_Chiojdului),"{'http://dbpedia.org/ontology/River', 'http://www.wikidata.org/entity/Q4022', 'http://schema.org/RiverBodyOfWater'}"
Chios,"{'http://schema.org/AdministrativeArea', 'http://www.wikidata.org/entity/Q3455524', 'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Region', 'http://dbpedia.org/ontology/AdministrativeRegion'}"
Chippis,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
Chips_Rafferty,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q24229398', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Chironomoidea,"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
Chitkara_University,"{'http://dbpedia.org/ontology/University', 'http://www.wikidata.org/entity/Q3918'}"
Chiukepo_Msowoya,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chivasso,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
Chloe_Smith_(musician),{'http://dbpedia.org/ontology/MusicalArtist'}
Chloephorinae,"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
Chlopsidae,"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
Chloë_Sevigny,"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Cho_Dong-hyun,"{'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/Athlete', 'http://dbpedia.org/ontology/SoccerManager'}"
Cho_Yeo-jeong,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Chocolate_City_Records,"{'http://www.wikidata.org/entity/Q18127', 'http://dbpedia.org/ontology/RecordLabel'}"
Chocolatier,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/PersonFunction', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Choi_Man-hee,"{'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/Athlete', 'http://dbpedia.org/ontology/SoccerManager'}"
Choi_Moon-sik,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://www.wikidata.org/entity/Q937857'}"
Choi_Yeo-jin,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Choi_Yoon-yeol,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Cholet,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
Chonburi_(city),"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
Chondrostoma,"{'http://www.wikidata.org/entity/Q1390', 'http://www.wikidata.org/entity/Q152', 'http://dbpedia.org/ontology/Fish', 'http://dbpedia.org/ontology/Insect'}"
Choo_Ja-hyun,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Choriolaus,"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
Chorny_Kofe,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Chorrillo_F.C.,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
Chotti_Bahu,"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416'}"
"Chowan_County,_North_Carolina","{'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/AdministrativeRegion'}"
Chozen,"{'http://www.wikidata.org/entity/Q5', 'http://dbpedia.org/ontology/TelevisionShow', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person', 'http://www.wikidata.org/entity/Q15416'}"
Chris_Amon,"{'http://dbpedia.org/ontology/FormulaOneRacer', 'http://dbpedia.org/ontology/MotorsportSeason'}"
Chris_Armas,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Blackwell,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Chris_Bush_(Australian_footballer),"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Camden,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Casement,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Charlton,"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/OfficeHolder'}"
Chris_Christian_(soccer),"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Cobbins,{'http://dbpedia.org/ontology/MusicalArtist'}
Chris_Cohen_(musician),{'http://dbpedia.org/ontology/MusicalArtist'}
Chris_Columbus_(filmmaker),"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Chris_Cross,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Chris_DeGarmo,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Chris_Difford,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Chris_Eldridge,{'http://dbpedia.org/ontology/MusicalArtist'}
Chris_Evans_(actor),"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Chris_Fairclough,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Gaines,{'http://dbpedia.org/ontology/MusicalArtist'}
Chris_Gent,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Chris_Hughes_(record_producer),"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.wikidata.org/entity/Q24229398', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Chris_Iwelumo,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Kirkland,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Lebenzon,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Chris_Lighty,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person', 'http://www.wikidata.org/entity/Q24229398', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Chris_Lowe,{'http://dbpedia.org/ontology/MusicalArtist'}
Chris_Maguire,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Mitchell_(Scottish_footballer),"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Moore_(film_producer),"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person', 'http://www.wikidata.org/entity/Q24229398', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Chris_O'Grady,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Paxton,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/MusicalArtist'}"
"Chris_Porter_(footballer,_born_1983)","{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Pronger,"{'http://dbpedia.org/ontology/IceHockeyPlayer', 'http://www.wikidata.org/entity/Q11774891'}"
Chris_Rea,{'http://dbpedia.org/ontology/MusicalArtist'}
Chris_Seefried,{'http://dbpedia.org/ontology/MusicalArtist'}
Chris_Taylor_(game_designer),"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
"Chris_Thompson_(footballer,_born_1982)","{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Townsend_(footballer),"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Turner_(Canadian_soccer),"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Chris_Vrenna,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
